1, 1, 0, 0, 0.0, 0.0, 1.0
2, 2, 0, 0, 0.0, 0.0, 1.0
3, 3, 0, 0, 0.0, 0.0, 1.0
4, 4, 0, 0, 0.0, 0.0, 1.0
5, 5, 0, 0, 0.0, 0.0, 1.0
6, 6, 0, 0, 0.0, 0.0, 1.0
7, 7, 0, 0, 0.0, 0.0, 1.0
8, 8, 0, 0, 0.0, 0.0, 1.0
9, 9, 0, 0, 0.0, 0.0, 1.0
10, 1, 0, 0, 0.0, 0.0, 1.0
11, 2, 0, 0, 0.0, 0.0, 1.0
12, 3, 0, 0, 0.0, 0.0, 1.0
13, 4, 0, 0, 0.0, 0.0, 1.0
14, 5, 0, 0, 0.0, 0.0, 1.0
15, 6, 0, 0, 0.0, 0.0, 1.0
16, 7, 0, 0, 0.0, 0.0, 1.0
17, 8, 0, 0, 0.0, 0.0, 1.0
18, 9, 0, 0, 0.0, 0.0, 1.0
19, 1, 0, 0, 0.0, 0.0, 1.0
20, 2, 0, 0, 0.0, 0.0, 1.0
21, 3, 0, 0, 0.0, 0.0, 1.0
22, 4, 0, 0, 0.0, 0.0, 1.0
23, 5, 0, 0, 0.0, 0.0, 1.0
24, 6, 0, 0, 0.0, 0.0, 1.0
25, 7, 0, 0, 0.0, 0.0, 1.0
26, 8, 0, 0, 0.0, 0.0, 1.0
27, 9, 0, 0, 0.0, 0.0, 1.0
28, 1, 0, 0, 0.0, 0.0, 1.0
1, 1, 0, 1, 0.0, 1.0, 0.0
1, 1, 0, 1, 0.0, 1.0, 0.0
2, 2, 0, 1, 0.0, 0.5, 0.5
3, 3, 0, 1, 0.0, 0.3333333333333333, 0.6666666666666667
4, 4, 0, 1, 0.0, 0.25, 0.75
5, 5, 0, 1, 0.0, 0.2, 0.8
6, 6, 0, 1, 0.0, 0.16666666666666666, 0.8333333333333334
1, 1, 0, 1, 0.0, 1.0, 0.0
1, 1, 0, 0, 0.0, 0.0, 1.0
2, 2, 0, 0, 0.0, 0.0, 1.0
1, 1, 1, 0, 1.0, 0.0, 0.0
2, 2, 2, 0, 1.0, 0.0, 0.0
3, 3, 2, 0, 0.6666666666666666, 0.0, 0.33333333333333337
4, 4, 2, 0, 0.5, 0.0, 0.5
5, 5, 2, 0, 0.4, 0.0, 0.6
6, 6, 2, 1, 0.3333333333333333, 0.16666666666666666, 0.5
1, 1, 0, 1, 0.0, 1.0, 0.0
2, 2, 0, 2, 0.0, 1.0, 0.0
3, 3, 0, 2, 0.0, 0.6666666666666666, 0.33333333333333337
